cpu_load,ram_usage,cpu_temp,disk_speed,disk_fill,network_bandwidth,process_count,service_state,state
16.69,,,,,,,,Оптимальное
,,60.43,,19.42,,138.0,Все работают,Хорошее
17.07,,,,44.08,3635.33,146.0,Некоторые остановлены,Критическое
,,,,,,,Критический сервис остановлен,Критическое с риском отказа
,,,59.76,,,66.0,Все работают,Критическое с риском отказа
14.78,,26.77,,17.48,,,Все работают,Оптимальное
,66.74,,900.74,53.84,4412.75,146.0,Все работают,Хорошее
,,,61.8,,8417.92,,Все работают,Хорошее
22.9,,,,4.64,303.05,,Все работают,Оптимальное
,99.18,88.88,611.21,99.6,8969.61,373.0,Критический сервис остановлен,Критическое с риском отказа
,58.05,53.02,,,,48.0,Все работают,Хорошее
24.59,,43.74,741.07,35.42,593.17,69.0,Все работают,Оптимальное
,,,,,9456.07,,,Критическое
,,,,59.99,,,,Оптимальное
15.16,,28.03,790.65,14.7,5550.13,,Все работают,Оптимальное
,,34.55,668.01,,,,,Оптимальное
,,,68.9,77.27,8786.89,,,Хорошее
21.86,,,,,5962.75,,Все работают,Критическое
67.71,,71.64,,78.14,,,Все работают,Критическое
42.96,82.57,66.34,16.48,85.41,9427.73,,,Критическое
81.65,95.49,95.54,46.85,,8223.46,,,Критическое с риском отказа
12.23,,,61.27,,8517.82,,Все работают,Хорошее
,,46.63,786.97,,,54.0,Все работают,Оптимальное
5.87,,,,,7149.63,,,Оптимальное
28.93,12.86,29.91,540.2,,,,,Оптимальное
,,20.5,,,,,Все работают,Критическое
,,,32.05,25.59,,,,Критическое
81.25,,,17.9,79.34,8164.79,160.0,Все работают,Критическое
54.86,52.43,44.18,73.89,3.82,8272.11,,,Хорошее
,27.06,36.06,899.83,60.88,713.4,61.0,Все работают,Оптимальное
,48.9,45.04,,,,,,Хорошее
18.96,66.82,50.34,53.03,32.7,3237.85,,Все работают,Хорошее
,,,,,,30.0,,Хорошее
,15.62,46.17,148.79,27.95,4367.53,63.0,Все работают,Оптимальное
9.08,,,359.36,,7164.14,,Все работают,Критическое
2.33,20.0,,731.8,59.84,5462.93,34.0,Все работают,Оптимальное
35.51,73.74,84.36,62.01,76.47,8917.69,43.0,,Критическое
10.28,58.88,32.84,66.2,19.99,5269.34,62.0,,Хорошее
,78.47,,,,,,,Критическое
67.28,,,,,,,,Критическое
,12.82,52.13,22.69,81.56,8780.0,226.0,Все работают,Критическое
,99.59,112.46,0.3,,1232.54,,Некоторые остановлены,Критическое с риском отказа
,,,31.34,72.72,,,Некоторые остановлены,Критическое
,,,,,,100.0,,Хорошее
,,,433.95,,,,,Оптимальное
,6.97,,,30.45,,87.0,,Хорошее
26.72,,,,,4891.04,,,Критическое
42.77,,63.85,617.7,80.22,,151.0,Все работают,Хорошее
,62.12,72.61,,,6858.36,,,Хорошее
,81.98,112.29,,,,93.0,,Критическое с риском отказа
37.32,51.02,,69.18,73.29,731.11,147.0,Все работают,Хорошее
75.19,97.41,119.13,11.72,76.5,8584.63,567.0,,Критическое с риском отказа
51.73,,50.52,,9.98,,,,Хорошее
17.2,2.82,69.55,,92.34,8155.25,32.0,Все работают,Критическое
,11.97,,,,829.55,,,Оптимальное
,3.39,56.43,,,8718.4,121.0,Все работают,Хорошее
,34.0,,492.34,77.35,8109.04,100.0,,Хорошее
,34.77,,237.72,,,,,Хорошее
,,,77.49,83.58,2716.57,,,Хорошее
36.66,49.54,31.1,,35.78,8442.92,,,Хорошее
27.31,22.32,39.17,135.27,62.2,,80.0,Все работают,Оптимальное
14.15,,,,,,,Все работают,Оптимальное
22.05,,,,,,58.0,Все работают,Оптимальное
,,69.02,,82.64,8789.59,152.0,,Хорошее
,,99.69,,72.06,8060.56,65.0,Все работают,Критическое
6.3,89.65,84.93,28.97,39.7,,163.0,,Критическое
,,34.52,,,,,,Оптимальное
,,,,,7534.16,,,Оптимальное
,,,,79.95,,159.0,,Хорошее
21.22,10.29,27.14,,16.85,6575.11,69.0,Все работают,Оптимальное
5.58,94.93,60.72,,72.16,7544.63,480.0,Все работают,Критическое
22.77,42.81,53.91,52.3,,3790.15,96.0,Все работают,Хорошее
,,,,,8006.82,,,Хорошее
,,,310.43,,,,,Хорошее
30.58,32.06,,,78.71,8252.72,93.0,Некоторые остановлены,Критическое с риском отказа
,32.59,43.87,604.66,,398.37,,,Оптимальное
,,23.25,,,,,,Оптимальное
11.78,16.9,,69.81,83.47,,150.0,Все работают,Хорошее
97.32,86.83,27.05,303.98,99.09,8677.51,,Все работают,Критическое с риском отказа
0.42,,43.84,,23.39,6857.68,41.0,Все работают,Оптимальное
22.45,32.59,32.96,603.31,,,,Все работают,Оптимальное
17.24,,39.97,,8.5,7448.55,,Все работают,Оптимальное
,56.06,,593.89,72.11,,161.0,,Хорошее
,,,,,,87.0,,Оптимальное
,6.51,,371.58,,6141.83,95.0,Все работают,Оптимальное
59.36,91.49,,,95.33,5012.97,,Некоторые остановлены,Критическое
71.4,94.46,,,94.01,,,Все работают,Критическое
,15.18,40.59,496.07,40.02,3047.77,87.0,Все работают,Оптимальное
58.27,,61.32,503.95,72.96,6682.54,113.0,,Хорошее
28.57,16.3,42.83,,,,75.0,,Оптимальное
,,,,,,,Все работают,Критическое
92.69,36.2,105.98,727.75,70.02,8100.57,,Критический сервис остановлен,Критическое с риском отказа
,,,143.33,,,,Все работают,Оптимальное
,,,,,3462.78,,,Оптимальное
27.96,,,710.6,,5954.49,44.0,Все работают,Оптимальное
,20.59,28.86,533.41,,1092.27,61.0,Все работают,Оптимальное
,,,,80.82,,296.0,,Критическое с риском отказа
,,,,,4764.96,,,Оптимальное
32.28,48.92,29.06,63.71,64.36,1396.65,,Все работают,Хорошее
31.08,,87.75,,,,119.0,,Критическое
19.65,93.29,,386.94,79.84,8978.86,104.0,Некоторые остановлены,Критическое
12.48,,40.92,145.77,,,36.0,,Оптимальное
,,,,,5196.09,30.0,,Оптимальное
,,24.19,481.81,,6617.9,,,Хорошее
,72.46,,642.78,95.44,9185.26,37.0,,Критическое
76.95,75.71,,563.17,96.79,1685.32,,Некоторые остановлены,Критическое
48.85,67.86,,,83.13,5453.17,68.0,Все работают,Хорошее
99.4,,,449.51,,9417.53,,,Критическое с риском отказа
26.02,67.78,55.16,,77.69,3881.8,133.0,,Хорошее
0.51,44.7,,,75.49,,177.0,,Хорошее
40.53,,,,70.07,2158.16,,Все работают,Хорошее
,,,,25.22,,,Все работают,Оптимальное
,,,50.78,83.52,,,Все работают,Хорошее
9.64,,,,,,,,Оптимальное
,98.12,,,99.19,9348.26,,,Критическое с риском отказа
78.61,67.23,,28.17,83.17,8044.9,163.0,Все работают,Критическое
32.52,92.11,,51.96,37.42,,,Некоторые остановлены,Критическое
13.21,13.37,20.44,,35.22,6834.21,50.0,Все работают,Оптимальное
2.42,89.76,88.66,121.51,,9816.76,,Все работают,Критическое
70.33,83.44,,57.57,,1706.2,,Все работают,Критическое
9.54,,,145.51,,423.6,,,Оптимальное
,20.64,,,,,152.0,,Хорошее
,,,,76.86,,199.0,,Хорошее
,,,72.35,,,,,Хорошее
,,,,61.14,,,,Оптимальное
75.88,,78.13,44.27,,,,Некоторые остановлены,Критическое
,,,,,5915.91,65.0,Все работают,Хорошее
,,,69.81,,2214.53,,,Хорошее
,9.06,,,63.34,612.7,,,Оптимальное
,,,,,2289.6,,,Оптимальное
,78.32,,,80.06,8863.07,,,Критическое с риском отказа
95.57,29.62,82.0,,99.42,9701.66,,Все работают,Критическое с риском отказа
45.83,,,665.15,,8138.2,,,Хорошее
5.63,,50.18,52.18,50.02,1805.53,115.0,,Хорошее
,76.95,,880.85,,8105.75,,,Критическое
31.05,,,,14.74,443.58,,,Хорошее
,,,,99.19,,,,Критическое с риском отказа
,,63.96,,,9216.34,,Некоторые остановлены,Критическое
,,,73.04,,,100.0,,Критическое
90.49,,,,98.77,,,Некоторые остановлены,Критическое с риском отказа
68.65,43.9,32.22,20.0,94.56,9901.49,,Некоторые остановлены,Критическое
,64.48,44.06,,,7488.39,192.0,Все работают,Хорошее
,24.88,20.02,,,5877.24,,,Оптимальное
33.15,,31.01,51.68,71.96,,185.0,Все работают,Хорошее
,54.7,,68.76,,,58.0,Все работают,Хорошее
,,,,,,58.0,,Оптимальное
6.51,72.77,,,57.82,,32.0,Все работают,Критическое
32.43,,35.69,,85.26,8162.83,46.0,Некоторые остановлены,Критическое
,4.89,,,,9440.49,,,Критическое
,,26.44,,55.47,3261.49,79.0,,Оптимальное
,,,,,,,Все работают,Оптимальное
,,,343.56,,4882.47,,Все работают,Оптимальное
12.11,47.66,,62.93,70.71,,93.0,,Хорошее
,26.09,,607.79,,,,Все работают,Оптимальное
,,43.72,686.85,,7654.95,91.0,,Оптимальное
,52.35,,,16.1,,,Все работают,Хорошее
,43.86,70.0,,,,103.0,Все работают,Хорошее
2.07,30.94,22.59,,,2946.19,,,Оптимальное
88.81,76.18,,40.39,,,494.0,,Критическое
,2.66,41.72,528.19,,7812.33,59.0,,Оптимальное
29.5,,25.51,165.42,10.08,7290.96,,,Оптимальное
,,,,,,82.0,,Хорошее
,,47.63,,,9840.5,,,Критическое
40.41,61.68,,,7.12,8608.93,,Все работают,Хорошее
,,29.05,71.38,,,,,Хорошее
,,48.66,,20.71,5326.46,,Все работают,Хорошее
,38.05,20.94,339.72,0.01,,,Все работают,Оптимальное
17.15,,,,,3168.01,206.0,,Критическое
,10.26,23.94,451.8,,6531.81,37.0,,Оптимальное
13.17,19.33,,,,,,,Оптимальное
12.97,2.09,40.68,,11.96,6398.97,66.0,Все работают,Оптимальное
40.17,40.9,,50.78,79.23,6021.08,51.0,Все работают,Хорошее
,,,61.9,,,141.0,Все работают,Хорошее
,,,,,1457.93,,,Оптимальное
,12.72,24.1,142.05,47.72,,87.0,Все работают,Оптимальное
62.78,,50.51,437.42,79.71,9120.6,194.0,Все работают,Критическое
6.26,,,169.86,,7261.01,52.0,Все работают,Оптимальное
,,,,97.14,,,Все работают,Критическое
9.5,,,732.81,76.16,6833.67,,Все работают,Хорошее
,,,458.03,,,,,Хорошее
,,23.7,,5.09,5511.41,,,Оптимальное
,,,952.51,42.85,7973.61,61.0,,Оптимальное
44.28,21.37,,,,,,Все работают,Хорошее
36.1,84.67,104.16,,99.25,1287.17,389.0,Некоторые остановлены,Критическое с риском отказа
47.24,,37.47,,,8449.97,,,Хорошее
,41.17,,,,,,,Хорошее
,5.75,48.71,,46.19,,76.0,Все работают,Оптимальное
20.72,,,583.18,55.82,7604.19,43.0,Все работают,Оптимальное
53.11,71.35,112.07,47.01,11.22,1399.26,431.0,,Критическое с риском отказа
,9.01,,391.5,62.99,,,Все работают,Оптимальное
87.64,14.75,94.99,,70.69,,0.0,Все работают,Критическое с риском отказа
,,,,,1195.63,96.0,,Оптимальное
,,64.29,398.47,,,448.0,Некоторые остановлены,Критическое
,74.93,22.7,,,8948.42,,,Критическое
36.64,31.59,46.26,97.25,81.2,,131.0,,Хорошее
56.39,,,,,,,Все работают,Хорошее
92.84,64.47,,69.4,23.36,8666.79,750.0,Критический сервис остановлен,Критическое с риском отказа
,,30.26,,77.22,2837.54,,,Хорошее
,59.06,,,,,,,Хорошее
,,,,,,74.0,,Оптимальное
58.27,18.69,61.32,,72.96,6682.54,,Все работают,Хорошее
,,39.97,,,948.47,,,Оптимальное
17.27,,,,75.58,8282.03,,Все работают,Критическое
6.55,,39.93,,12.85,1282.56,96.0,,Оптимальное
,,27.07,881.48,19.05,5618.79,34.0,Все работают,Оптимальное
,,90.6,62.57,,,,Все работают,Критическое
,,,,,9274.11,,,Критическое с риском отказа
11.88,97.67,49.15,8.14,,953.83,,,Критическое с риском отказа
,35.13,,17.28,80.11,9784.38,101.0,Все работают,Критическое
15.23,,45.93,591.64,79.49,8767.71,133.0,,Хорошее
,,,603.19,,,,,Оптимальное
,,,,,6013.44,,,Критическое
